"","gene_ID","gene_symbol","annotation_ID","primary_FBgn"
"8278","44750","Ady43A","CG1851","FBgn0026602"
"8279","42871","Apc2","CG6193","FBgn0026598"
"8280","43565","Axn","CG7926","FBgn0026597"
"8281","48422","CG5707","CG5707","FBgn0026593"
"8282","38452","Fie","CG1079","FBgn0026592"
"8283","37407","CG9418","CG9418","FBgn0026582"
"8284","35397","CG8677","CG8677","FBgn0026577"
"8285","42849","CG5991","CG5991","FBgn0026576"
"8286","32613","hang","CG32575","FBgn0026575"
"8287","36278","CG8290","CG8290","FBgn0026573"
"8288","48613","CG5704","CG5704","FBgn0026570"
"8289","40814","CG1307","CG1307","FBgn0026566"
"8290","40837","CG1979","CG1979","FBgn0026563"
"8291","43230","BM-40-SPARC","CG6378","FBgn0026562"
"8292","47906","Dek","CG5935","FBgn0026533"
"8293","33445","Drp1","CG3210","FBgn0026479"
"8294","44451","ear","CG4913","FBgn0026441"
"8295","34251","Eaat1","CG3747","FBgn0026439"
"8296","33247","Eaat2","CG3159","FBgn0026438"
"8297","32478","Grip128","CG9201","FBgn0026433"
"8298","39365","Grip163","CG5688","FBgn0026432"
"8299","34441","Grip75","CG6176","FBgn0026431"
"8300","32946","Grip84","CG3917","FBgn0026430"
"8301","32461","HDAC6","CG6170","FBgn0026428"
"8302","39557","Hsc70Cb","CG6603","FBgn0026418"
"8303","31926","Idgf4","CG1780","FBgn0026415"
"8304","31813","Lim1","CG11354","FBgn0026411"
"8305","39587","Mpcp","CG4994","FBgn0026409"
"8306","39173","Nc","CG8091","FBgn0026404"
"8307","36089","Ndg","CG12908","FBgn0026403"
"8308","44748","NiPp1","CG8980","FBgn0026402"
"8309","3355136","Nipped-B","CG17704","FBgn0026401"
"8310","33335","Or22a","CG12193","FBgn0026398"
"8311","33336","Or22b","CG4231","FBgn0026397"
"8312","33450","Or23a","CG9880","FBgn0026395"
"8313","35644","Or43a","CG1854","FBgn0026389"
"8314","36187","Or47a","CG13225","FBgn0026386"
"8315","41079","Prosbeta3","CG11981","FBgn0026380"
"8316","43991","Pten","CG5671","FBgn0026379"
"8317","37246","Rep","CG8432","FBgn0026378"
"8318","44115","Rgl","CG8865","FBgn0026376"
"8319","32743","RhoGAPp190","CG32555","FBgn0026375"
"8320","32531","Rhp","CG8497","FBgn0026374"
"8321","34796","RpII33","CG7885","FBgn0026373"
"8322","38208","RpL23A","CG7977","FBgn0026372"
"8323","40384","SAK","CG7186","FBgn0026371"
"8324","36706","SRPK","CG8174","FBgn0026370"
"8325","44263","Sara","CG15667","FBgn0026369"
"8326","43990","5-Sep","CG2916","FBgn0026361"
"8327","35954","TXBP181-like","CG2072","FBgn0026326"
"8328","33468","Taf10b","CG3069","FBgn0026324"
"8329","39659","Tak1","CG18492","FBgn0026323"
"8330","39619","Tom","CG5185","FBgn0026320"
"8331","33638","Traf4","CG3048","FBgn0026319"
"8332","42862","Tsc1","CG6147","FBgn0026317"
"8333","37035","UbcD10","CG5788","FBgn0026316"
"8334","41334","Ugt35a","CG6644","FBgn0026315"
"8335","41333","Ugt35b","CG6649","FBgn0026314"
"8336","252671","X11L","CG5675","FBgn0026313"
"8337","37034","aft","CG5032","FBgn0026309"
"8338","32058","antdh","CG1386","FBgn0026268"
"8339","38891","bip1","CG7574","FBgn0026263"
"8340","43793","bip2","CG2009","FBgn0026262"
"8341","37587","bonsai","CG4207","FBgn0026261"
"8342","44261","eIF5B","CG10840","FBgn0026259"
"8343","42881","cav","CG6219","FBgn0026257"
"8344","35394","clumsy","CG8681","FBgn0026255"
"8345","44747","msk","CG7935","FBgn0026252"
"8346","44260","eIF-1A","CG8053","FBgn0026250"
"8347","53563","gukh","CG31043","FBgn0026239"
"8348","35478","gus","CG2944","FBgn0026238"
"8349","41562","mbo","CG6819","FBgn0026207"
"8350","45775","mei-P26","CG12218","FBgn0026206"
"8351","43811","myoglianin","CG1838","FBgn0026199"
"8352","43918","noe","CG32172","FBgn0026197"
"8353","33966","nop5","CG10206","FBgn0026196"
"8354","32752","par-6","CG5884","FBgn0026192"
"8355","43624","PH4alphaMP","CG9726","FBgn0026190"
"8356","38372","prominin-like","CG7740","FBgn0026189"
"8357","43916","rok","CG9774","FBgn0026181"
"8358","40327","siz","CG32434","FBgn0026179"
"8359","36298","skpB","CG8881","FBgn0026176"
"8360","32995","skpD","CG12700","FBgn0026174"
"8361","39217","tna","CG7958","FBgn0026160"
"8362","35029","ApepP","CG6291","FBgn0026150"
"8363","31890","BCL7-like","CG17252","FBgn0026149"
"8364","47730","CG12253","CG12253","FBgn0026148"
"8365","47729","CG16833","CG16833","FBgn0026147"
"8366","31669","CBP","CG1435","FBgn0026144"
"8367","31052","CDC45L","CG3658","FBgn0026143"
"8368","33319","Cdlc2","CG5450","FBgn0026141"
"8369","37300","CkIIbeta2","CG8914","FBgn0026136"
"8370","31137","CG14812","CG14812","FBgn0026090"
"8371","31145","CG14817","CG14817","FBgn0026089"
"8372","31147","CG14818","CG14818","FBgn0026088"
"8373","31130","Adar","CG12598","FBgn0026086"
"8374","31361","dgt4","CG4865","FBgn0026085"
"8375","31359","cib","CG4944","FBgn0026084"
"8376","31363","CG4857","CG4857","FBgn0026083"
"8377","31362","Tip60","CG6121","FBgn0026080"
"8378","45064","CG6133","CG6133","FBgn0026079"
"8379","40745","Gasp","CG10287","FBgn0026077"
"8380","41361","KP78b","CG17216","FBgn0026063"
"8381","39841","Mipp1","CG4123","FBgn0026061"
"8382","31544","Mipp2","CG4317","FBgn0026060"
"8383","41955","Mhcl","CG31045","FBgn0026059"
"8384","32758","OdsH","CG6352","FBgn0026058"
"8385","42484","Rlip","CG11622","FBgn0026056"
"8386","31565","Top3beta","CG3458","FBgn0026015"
"8387","43803","Eph","CG1511","FBgn0025936"
"8388","35671","Inos","CG11143","FBgn0025885"
"8389","41248","Timp","CG6281","FBgn0025879"
"8390","37555","wrapper","CG10382","FBgn0025878"
"8391","39539","Meics","CG8474","FBgn0025874"
"8392","39165","CalpB","CG8107","FBgn0025866"
"8393","42491","Cortactin","CG3637","FBgn0025865"
"8394","31800","Crag","CG12737","FBgn0025864"
"8395","31190","CG3621","CG3621","FBgn0025839"
"8396","31250","CG2652","CG2652","FBgn0025838"
"8397","5740235","RhoGAP1A","CG00000","FBgn0025836"
"8398","36896","CG8910","CG8910","FBgn0025833"
"8399","36887","Fen1","CG8648","FBgn0025832"
"8400","36886","CG5859","CG5859","FBgn0025830"
"8401","46813","CG6421","CG6421","FBgn0025827"
"8402","44446","Hdac3","CG2128","FBgn0025825"
"8403","41414","I-t","CG14719","FBgn0025821"
"8404","38235","JTBR","CG1935","FBgn0025820"
"8405","31603","Mcm6","CG4039","FBgn0025815"
"8406","44110","Mgstl","CG1742","FBgn0025814"
"8407","32529","Paf-AHalpha","CG8962","FBgn0025809"
"8408","41779","Rad17","CG7825","FBgn0025808"
"8409","40054","Rad9","CG3945","FBgn0025807"
"8410","37850","Rap2l","CG3204","FBgn0025806"
"8411","41427","Sbf","CG6939","FBgn0025802"
"8412","31738","Smox","CG2262","FBgn0025800"
"8413","37781","TBPH","CG10327","FBgn0025790"
"8414","42753","cdc16","CG6759","FBgn0025781"
"8415","33944","homer","CG11324","FBgn0025777"
"8416","2768974","ind","CG11551","FBgn0025776"
"8417","32631","mbt","CG18582","FBgn0025743"
"8418","33845","mtm","CG9115","FBgn0025742"
"8419","43832","plexA","CG11081","FBgn0025741"
"8420","43766","plexB","CG17245","FBgn0025740"
"8421","31394","pon","CG3346","FBgn0025739"
"8422","43841","unc-13","CG2999","FBgn0025726"
"8423","38199","alphaCop","CG7961","FBgn0025725"
"8424","45757","beta'Cop","CG6699","FBgn0025724"
"8425","37288","Ate1","CG9204","FBgn0025720"
"8426","36956","Bap55","CG6546","FBgn0025716"
"8427","38203","CG13920","CG13920","FBgn0025712"
"8428","35914","CG8083","CG8083","FBgn0025709"
"8429","40461","CG11489","CG11489","FBgn0025702"
